total_genes	mut_genes_combi	mut_genes_ppcg	a	b	c	d	odds_ratio	p_value	q_value	significant	geneset
32	11	10	10	54	12	52	0.80247	0.81526	1.00000	False	GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION
15	6	5	12	52	10	54	1.24615	0.81526	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION
22	10	7	10	54	12	52	0.80247	0.81526	1.00000	False	GOBP_MYELIN_ASSEMBLY
10	7	5	10	54	12	52	0.80247	0.81526	1.00000	False	GOBP_CONDITIONED_PLACE_PREFERENCE
36	10	10	10	54	12	52	0.80247	0.81526	1.00000	False	GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
28	9	8	12	52	10	54	1.24615	0.81526	1.00000	False	GOBP_PROTEIN_K63_LINKED_DEUBIQUITINATION
23	8	7	10	54	12	52	0.80247	0.81526	1.00000	False	GOBP_AMP_METABOLIC_PROCESS
23	9	7	12	52	10	54	1.24615	0.81526	1.00000	False	GOBP_3_UTR_MEDIATED_MRNA_DESTABILIZATION
31	11	11	12	52	10	54	1.24615	0.81526	1.00000	False	GOBP_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS
13	7	5	13	51	11	53	1.22816	0.82127	1.00000	False	GOBP_NITRIC_OXIDE_CGMP_MEDIATED_SIGNALING
23	9	9	13	51	11	53	1.22816	0.82127	1.00000	False	GOBP_REGULATION_OF_RENAL_SYSTEM_PROCESS
38	9	11	11	53	13	51	0.81422	0.82127	1.00000	False	GOBP_MATURE_B_CELL_DIFFERENTIATION
26	7	11	11	53	13	51	0.81422	0.82127	1.00000	False	GOBP_MOTOR_NEURON_AXON_GUIDANCE
14	5	6	11	53	13	51	0.81422	0.82127	1.00000	False	GOBP_SYNAPTIC_VESICLE_DOCKING
24	12	9	13	51	11	53	1.22816	0.82127	1.00000	False	GOBP_POSITIVE_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION
49	11	12	11	53	13	51	0.81422	0.82127	1.00000	False	GOBP_LABYRINTHINE_LAYER_DEVELOPMENT
20	7	5	13	51	11	53	1.22816	0.82127	1.00000	False	GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION
31	10	10	11	53	13	51	0.81422	0.82127	1.00000	False	GOBP_GLYCOSAMINOGLYCAN_BIOSYNTHETIC_PROCESS
27	9	8	13	51	11	53	1.22816	0.82127	1.00000	False	GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT
28	10	9	13	51	11	53	1.22816	0.82127	1.00000	False	GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS
36	10	11	11	53	13	51	0.81422	0.82127	1.00000	False	GOBP_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY
38	10	8	13	51	11	53	1.22816	0.82127	1.00000	False	GOBP_THYMIC_T_CELL_SELECTION
25	11	8	11	53	13	51	0.81422	0.82127	1.00000	False	GOBP_REGULATION_OF_DNA_DAMAGE_CHECKPOINT
24	12	7	13	51	11	53	1.22816	0.82127	1.00000	False	GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD
31	14	9	13	51	11	53	1.22816	0.82127	1.00000	False	GOBP_CRANIAL_NERVE_MORPHOGENESIS
25	9	8	11	53	13	51	0.81422	0.82127	1.00000	False	GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION
18	9	7	13	51	11	53	1.22816	0.82127	1.00000	False	GOBP_HOST_MEDIATED_ACTIVATION_OF_VIRAL_TRANSCRIPTION
47	10	8	11	53	13	51	0.81422	0.82127	1.00000	False	GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS
28	13	10	11	53	13	51	0.81422	0.82127	1.00000	False	GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME
11	7	7	13	51	11	53	1.22816	0.82127	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT
35	11	12	13	51	11	53	1.22816	0.82127	1.00000	False	GOBP_REGULATION_OF_VESICLE_FUSION
30	9	10	11	53	13	51	0.81422	0.82127	1.00000	False	GOBP_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE
39	10	11	11	53	13	51	0.81422	0.82127	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS
38	12	10	11	53	13	51	0.81422	0.82127	1.00000	False	GOBP_PROTEIN_ACETYLATION
38	14	11	13	51	11	53	1.22816	0.82127	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS
19	7	7	11	53	13	51	0.81422	0.82127	1.00000	False	GOBP_V_D_J_RECOMBINATION
48	14	10	13	51	11	53	1.22816	0.82127	1.00000	False	GOBP_BASE_EXCISION_REPAIR
28	10	7	13	51	11	53	1.22816	0.82127	1.00000	False	GOBP_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY
18	6	9	11	53	13	51	0.81422	0.82127	1.00000	False	GOBP_PROTEIN_TRIMERIZATION
37	8	10	12	52	14	50	0.82418	0.82647	1.00000	False	GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY
32	9	10	12	52	14	50	0.82418	0.82647	1.00000	False	GOBP_REGULATION_OF_ASTROCYTE_DIFFERENTIATION
35	12	10	14	50	12	52	1.21333	0.82647	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION
39	12	10	14	50	12	52	1.21333	0.82647	1.00000	False	GOBP_PROTEIN_K11_LINKED_UBIQUITINATION
37	14	10	14	50	12	52	1.21333	0.82647	1.00000	False	GOBP_PEROXISOME_ORGANIZATION
45	12	11	14	50	12	52	1.21333	0.82647	1.00000	False	GOBP_LIPID_DROPLET_ORGANIZATION
23	7	11	12	52	14	50	0.82418	0.82647	1.00000	False	GOBP_RETINAL_GANGLION_CELL_AXON_GUIDANCE
25	9	11	12	52	14	50	0.82418	0.82647	1.00000	False	GOBP_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY
26	12	11	12	52	14	50	0.82418	0.82647	1.00000	False	GOBP_CELL_AGGREGATION
35	13	12	14	50	12	52	1.21333	0.82647	1.00000	False	GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY
17	7	7	12	52	14	50	0.82418	0.82647	1.00000	False	GOBP_RESPONSE_TO_CORTICOSTERONE
29	13	13	15	49	13	51	1.20094	0.83101	1.00000	False	GOBP_INNERVATION
38	11	12	13	51	15	49	0.83268	0.83101	1.00000	False	GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS
30	10	10	13	51	15	49	0.83268	0.83101	1.00000	False	GOBP_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS
32	8	9	15	49	13	51	1.20094	0.83101	1.00000	False	GOBP_PROTEIN_ACTIVATION_CASCADE
38	10	14	13	51	15	49	0.83268	0.83101	1.00000	False	GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
20	9	10	13	51	15	49	0.83268	0.83101	1.00000	False	GOBP_RESPONSE_TO_POTASSIUM_ION
19	13	11	15	49	13	51	1.20094	0.83101	1.00000	False	GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION
38	10	17	13	51	15	49	0.83268	0.83101	1.00000	False	GOBP_RENAL_WATER_HOMEOSTASIS
33	16	10	15	49	13	51	1.20094	0.83101	1.00000	False	GOBP_RENAL_FILTRATION
48	14	14	13	51	15	49	0.83268	0.83101	1.00000	False	GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY
24	7	7	13	51	15	49	0.83268	0.83101	1.00000	False	GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS
44	11	12	15	49	13	51	1.20094	0.83101	1.00000	False	GOBP_INTERMEMBRANE_LIPID_TRANSFER
46	14	13	15	49	13	51	1.20094	0.83101	1.00000	False	GOBP_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE
32	14	9	15	49	13	51	1.20094	0.83101	1.00000	False	GOBP_PHARYNGEAL_SYSTEM_DEVELOPMENT
48	15	18	14	50	16	48	0.84000	0.83500	1.00000	False	GOBP_ENDODERMAL_CELL_DIFFERENTIATION
28	10	11	16	48	14	50	1.19048	0.83500	1.00000	False	GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_IRON_ION_HOMEOSTASIS
34	9	11	16	48	14	50	1.19048	0.83500	1.00000	False	GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION
45	11	10	14	50	16	48	0.84000	0.83500	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION
50	11	13	14	50	16	48	0.84000	0.83500	1.00000	False	GOBP_CHROMOSOME_CONDENSATION
15	6	4	16	48	14	50	1.19048	0.83500	1.00000	False	GOBP_L_TRYPTOPHAN_METABOLIC_PROCESS
29	12	11	16	48	14	50	1.19048	0.83500	1.00000	False	GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY
31	15	14	15	49	17	47	0.84634	0.83850	1.00000	False	GOBP_VIRAL_PROTEIN_PROCESSING
33	13	11	17	47	15	49	1.18156	0.83850	1.00000	False	GOBP_RESPONSE_TO_AMPHETAMINE
33	7	10	15	49	17	47	0.84634	0.83850	1.00000	False	GOBP_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY
50	16	18	15	49	17	47	0.84634	0.83850	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_TORC1_SIGNALING
42	16	16	15	49	17	47	0.84634	0.83850	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS
25	10	10	15	49	17	47	0.84634	0.83850	1.00000	False	GOBP_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION
40	12	17	17	47	15	49	1.18156	0.83850	1.00000	False	GOBP_WALKING_BEHAVIOR
46	13	16	15	49	17	47	0.84634	0.83850	1.00000	False	GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY
44	15	11	15	49	17	47	0.84634	0.83850	1.00000	False	GOBP_L_GLUTAMATE_IMPORT
20	11	11	17	47	15	49	1.18156	0.83850	1.00000	False	GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE
48	16	14	15	49	17	47	0.84634	0.83850	1.00000	False	GOBP_REGULATION_OF_CELLULAR_RESPIRATION
32	13	13	15	49	17	47	0.84634	0.83850	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION
43	14	17	15	49	17	47	0.84634	0.83850	1.00000	False	GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE
43	17	14	18	46	16	48	1.17391	0.84160	1.00000	False	GOBP_DOPAMINE_TRANSPORT
49	17	16	16	48	18	46	0.85185	0.84160	1.00000	False	GOBP_BODY_MORPHOGENESIS
25	11	10	16	48	18	46	0.85185	0.84160	1.00000	False	GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS
44	15	18	16	48	18	46	0.85185	0.84160	1.00000	False	GOBP_RENAL_ABSORPTION
21	12	10	16	48	18	46	0.85185	0.84160	1.00000	False	GOBP_INHIBITORY_POSTSYNAPTIC_POTENTIAL
32	14	18	18	46	16	48	1.17391	0.84160	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION
43	14	13	19	45	17	47	1.16732	0.84435	1.00000	False	GOBP_CELL_FATE_DETERMINATION
31	12	13	17	47	19	45	0.85666	0.84435	1.00000	False	GOBP_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION
44	13	18	17	47	19	45	0.85666	0.84435	1.00000	False	GOBP_MITOCHONDRIAL_FISSION
38	12	12	19	45	17	47	1.16732	0.84435	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION
31	16	9	19	45	17	47	1.16732	0.84435	1.00000	False	GOBP_ENDOCARDIAL_CUSHION_FORMATION
29	15	16	19	45	17	47	1.16732	0.84435	1.00000	False	GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY
50	17	18	17	47	19	45	0.85666	0.84435	1.00000	False	GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS
46	15	21	17	47	19	45	0.85666	0.84435	1.00000	False	GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_WATER_HOMEOSTASIS
48	17	15	18	46	20	44	0.86087	0.84678	1.00000	False	GOBP_DEVELOPMENTAL_PIGMENTATION
37	12	13	20	44	18	46	1.16162	0.84678	1.00000	False	GOBP_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION
34	16	17	20	44	18	46	1.16162	0.84678	1.00000	False	GOBP_SPERM_AXONEME_ASSEMBLY
46	17	16	20	44	18	46	1.16162	0.84678	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY
46	17	17	21	43	19	45	1.15667	0.84893	1.00000	False	GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS
31	14	17	20	44	22	42	0.86777	0.85083	1.00000	False	GOBP_COLLATERAL_SPROUTING
45	19	22	22	42	20	44	1.15238	0.85083	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION
47	19	17	22	42	20	44	1.15238	0.85083	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION
37	13	15	22	42	20	44	1.15238	0.85083	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY
47	21	16	22	42	20	44	1.15238	0.85083	1.00000	False	GOBP_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY
45	13	13	22	42	20	44	1.15238	0.85083	1.00000	False	GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE
43	23	19	23	41	21	43	1.14866	0.85251	1.00000	False	GOBP_BASEMENT_MEMBRANE_ORGANIZATION
33	12	15	21	43	23	41	0.87058	0.85251	1.00000	False	GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY
48	23	19	23	41	21	43	1.14866	0.85251	1.00000	False	GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS
38	16	11	23	41	21	43	1.14866	0.85251	1.00000	False	GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY
21	10	11	24	40	22	42	1.14545	0.85398	1.00000	False	GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION
33	16	21	25	39	23	41	1.14270	0.85525	1.00000	False	GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION
43	19	23	25	39	23	41	1.14270	0.85525	1.00000	False	GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS
37	22	19	39	25	37	27	1.13838	0.85729	1.00000	False	GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY
30	18	17	38	26	36	28	1.13675	0.85806	1.00000	False	GOBP_POSTSYNAPTIC_DENSITY_ASSEMBLY
29	16	15	36	28	34	30	1.13445	0.85917	1.00000	False	GOBP_STARTLE_RESPONSE
39	19	15	22	42	22	42	1.00000	1.00000	1.00000	False	GOBP_AORTIC_VALVE_MORPHOGENESIS
40	9	9	12	52	11	53	1.11189	1.00000	1.00000	False	GOBP_T_HELPER_1_CELL_DIFFERENTIATION
28	14	9	15	49	14	50	1.09329	1.00000	1.00000	False	GOBP_UTERUS_DEVELOPMENT
22	9	10	11	53	12	52	0.89937	1.00000	1.00000	False	GOBP_VASCULAR_ENDOTHELIAL_CELL_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS
47	11	11	14	50	14	50	1.00000	1.00000	1.00000	False	GOBP_VENTRAL_SPINAL_CORD_DEVELOPMENT
43	15	12	21	43	21	43	1.00000	1.00000	1.00000	False	GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS
23	9	7	11	53	11	53	1.00000	1.00000	1.00000	False	GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT
49	14	13	15	49	14	50	1.09329	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS
34	10	9	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT
37	15	13	14	50	14	50	1.00000	1.00000	1.00000	False	GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION
43	14	13	15	49	15	49	1.00000	1.00000	1.00000	False	GOBP_ACID_SECRETION
43	9	11	14	50	13	51	1.09846	1.00000	1.00000	False	GOBP_ACROSOME_REACTION
12	7	6	11	53	12	52	0.89937	1.00000	1.00000	False	GOBP_ACTION_POTENTIAL_PROPAGATION
48	20	17	24	40	23	41	1.06957	1.00000	1.00000	False	GOBP_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY
20	9	8	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY
38	11	10	10	54	10	54	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION
5	3	3	10	54	10	54	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_MEMBRANE_HYPERPOLARIZATION
11	6	6	12	52	12	52	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION
45	13	14	16	48	16	48	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS
42	11	11	14	50	14	50	1.00000	1.00000	1.00000	False	GOBP_LENS_FIBER_CELL_DIFFERENTIATION
32	12	10	12	52	12	52	1.00000	1.00000	1.00000	False	GOBP_LEUKOCYTE_TETHERING_OR_ROLLING
10	6	7	11	53	11	53	1.00000	1.00000	1.00000	False	GOBP_LIPID_PHOSPHORYLATION
40	14	13	16	48	16	48	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY
41	11	10	12	52	12	52	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL
26	12	11	17	47	16	48	1.08511	1.00000	1.00000	False	GOBP_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY
17	10	10	16	48	15	49	1.08889	1.00000	1.00000	False	GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION
25	8	9	11	53	10	54	1.12075	1.00000	1.00000	False	GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS
34	8	7	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH
35	20	15	21	43	22	42	0.93235	1.00000	1.00000	False	GOBP_LONG_TERM_SYNAPTIC_DEPRESSION
44	11	9	12	52	11	53	1.11189	1.00000	1.00000	False	GOBP_ICOSANOID_SECRETION
39	9	9	10	54	11	53	0.89226	1.00000	1.00000	False	GOBP_REGULATION_OF_NECROPTOTIC_PROCESS
49	22	25	30	34	29	35	1.06491	1.00000	1.00000	False	GOBP_REGULATION_OF_NEURON_MIGRATION
38	11	11	10	54	10	54	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY
20	10	9	11	53	12	52	0.89937	1.00000	1.00000	False	GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE
20	6	7	10	54	11	53	0.89226	1.00000	1.00000	False	GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE
36	13	9	18	46	19	45	0.92677	1.00000	1.00000	False	GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY
26	8	9	14	50	14	50	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS
16	8	9	22	42	22	42	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ASSEMBLY
20	11	10	24	40	23	41	1.06957	1.00000	1.00000	False	GOBP_REGULATION_OF_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY
24	8	7	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_GROWTH_PLATE_CARTILAGE_DEVELOPMENT
15	6	9	14	50	15	49	0.91467	1.00000	1.00000	False	GOBP_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY
40	13	12	16	48	15	49	1.08889	1.00000	1.00000	False	GOBP_HEAD_MORPHOGENESIS
29	10	9	10	54	10	54	1.00000	1.00000	1.00000	False	GOBP_HEMATOPOIETIC_STEM_CELL_HOMEOSTASIS
37	16	14	18	46	18	46	1.00000	1.00000	1.00000	False	GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER
25	10	11	12	52	11	53	1.11189	1.00000	1.00000	False	GOBP_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM
39	13	15	19	45	18	46	1.07901	1.00000	1.00000	False	GOBP_REGULATION_OF_FIBROBLAST_MIGRATION
40	8	9	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_REGULATION_OF_GENE_SILENCING_BY_REGULATORY_NCRNA
39	13	11	14	50	13	51	1.09846	1.00000	1.00000	False	GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION
46	20	15	20	44	19	45	1.07656	1.00000	1.00000	False	GOBP_REGULATION_OF_HIPPO_SIGNALING
41	14	11	19	45	20	44	0.92889	1.00000	1.00000	False	GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION
36	14	19	22	42	21	43	1.07256	1.00000	1.00000	False	GOBP_MAINTENANCE_OF_SYNAPSE_STRUCTURE
29	11	6	13	51	13	51	1.00000	1.00000	1.00000	False	GOBP_MALE_MEIOSIS_I
48	24	16	25	39	25	39	1.00000	1.00000	1.00000	False	GOBP_MAMMARY_GLAND_MORPHOGENESIS
32	8	11	10	54	11	53	0.89226	1.00000	1.00000	False	GOBP_MATURATION_OF_LSU_RRNA
24	10	7	11	53	12	52	0.89937	1.00000	1.00000	False	GOBP_MELANOCYTE_DIFFERENTIATION
29	16	14	20	44	19	45	1.07656	1.00000	1.00000	False	GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL
44	14	17	18	46	17	47	1.08184	1.00000	1.00000	False	GOBP_REGULATION_OF_PROTEIN_BINDING
35	8	10	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS
33	8	11	10	54	10	54	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE
31	15	14	16	48	15	49	1.08889	1.00000	1.00000	False	GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE
47	23	16	16	48	17	47	0.92157	1.00000	1.00000	False	GOBP_GENITALIA_DEVELOPMENT
21	7	10	11	53	12	52	0.89937	1.00000	1.00000	False	GOBP_GENOMIC_IMPRINTING
19	8	10	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_GLUTAMATERGIC_NEURON_DIFFERENTIATION
20	12	9	14	50	13	51	1.09846	1.00000	1.00000	False	GOBP_GOLGI_TO_ENDOSOME_TRANSPORT
41	18	12	17	47	16	48	1.08511	1.00000	1.00000	False	GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION
45	12	14	13	51	13	51	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_ENDOCRINE_PROCESS
36	9	10	13	51	14	50	0.91036	1.00000	1.00000	False	GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY
38	10	7	11	53	10	54	1.12075	1.00000	1.00000	False	GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE
21	10	9	23	41	22	42	1.07095	1.00000	1.00000	False	GOBP_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY
49	12	17	16	48	15	49	1.08889	1.00000	1.00000	False	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS
34	10	13	11	53	12	52	0.89937	1.00000	1.00000	False	GOBP_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL
14	7	6	12	52	12	52	1.00000	1.00000	1.00000	False	GOBP_MESENCHYMAL_STEM_CELL_DIFFERENTIATION
47	19	15	21	43	20	44	1.07442	1.00000	1.00000	False	GOBP_MIRNA_PROCESSING
38	12	16	17	47	17	47	1.00000	1.00000	1.00000	False	GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION
31	9	13	13	51	14	50	0.91036	1.00000	1.00000	False	GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION_MICROTUBULE_MEDIATED
22	9	6	10	54	11	53	0.89226	1.00000	1.00000	False	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME
32	11	13	15	49	16	48	0.91837	1.00000	1.00000	False	GOBP_REGULATION_OF_RUFFLE_ASSEMBLY
43	19	15	19	45	20	44	0.92889	1.00000	1.00000	False	GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT
45	13	13	17	47	16	48	1.08511	1.00000	1.00000	False	GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION
38	13	15	20	44	19	45	1.07656	1.00000	1.00000	False	GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT
33	11	9	13	51	12	52	1.10458	1.00000	1.00000	False	GOBP_FACE_MORPHOGENESIS
31	9	11	14	50	15	49	0.91467	1.00000	1.00000	False	GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION
39	8	11	13	51	14	50	0.91036	1.00000	1.00000	False	GOBP_MITOTIC_CYTOKINETIC_PROCESS
33	10	13	14	50	15	49	0.91467	1.00000	1.00000	False	GOBP_MITOTIC_SISTER_CHROMATID_COHESION
14	9	9	11	53	10	54	1.12075	1.00000	1.00000	False	GOBP_MITRAL_VALVE_DEVELOPMENT
21	11	13	14	50	15	49	0.91467	1.00000	1.00000	False	GOBP_REGULATION_OF_COLLATERAL_SPROUTING
15	6	7	10	54	11	53	0.89226	1.00000	1.00000	False	GOBP_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE
46	23	26	33	31	33	31	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS
43	13	14	13	51	13	51	1.00000	1.00000	1.00000	False	GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS
12	5	2	10	54	9	55	1.13169	1.00000	1.00000	False	GOBP_ENGULFMENT_OF_APOPTOTIC_CELL
